,pred,target,vocab,attr
1496,2,2,crappy,0.6952567100524902
1497,2,2,old,0.5733228325843811
1498,2,2,uncomfortable,0.6183648705482483
1499,2,2,well-trained,-0.5618845224380493
1500,2,2,favor,0.5761268138885498
1501,2,2,implode,0.9469615817070007
1502,2,2,nice,-0.6977687478065491
1503,2,3,old,0.6876515746116638
1504,2,3,charm,-0.5196175575256348
1505,2,3,uncomfortably,0.6394584774971008
1506,2,3,matched,0.5775209665298462
1507,2,3,tiny,0.653986394405365
1508,2,3,fail,1.0
1509,2,3,not,0.5295886993408203
1510,2,3,wonderful,-0.7727893590927124
1511,2,3,overpriced,0.6923500299453735
1512,2,3,underwhelming,0.6952092051506042
1513,2,3,potato,0.5230295062065125
1514,2,3,salty,0.82221919298172
1515,2,3,great,-0.7801922559738159
1516,2,3,not,0.5295886993408203
1517,2,2,disapointed,0.9580224752426147
1518,2,2,love,-1.0
1519,2,2,disappointment,0.550165593624115
1520,2,2,good,-0.5428673028945923
1521,2,2,incredible,-0.6396352648735046
1522,2,2,spacious,-0.7929591536521912
1523,2,2,bad,0.6198908090591431
1524,2,2,supposed,0.567030668258667
1525,2,2,comfortable,-0.6281023621559143
1526,2,2,loosing,0.6153488755226135
1527,2,2,dump,1.0
1528,2,2,imagination,0.5635915398597717
1529,5,5,issues,-0.5948073863983154
1530,5,5,heaven,1.0
1531,5,5,beautiful,0.6426271200180054
1532,5,5,understated,0.7352703809738159
1533,5,5,crisp,0.5354456901550293
1534,5,5,beautiful,0.6426271200180054
1535,5,5,wonderful,0.8348258137702942
1536,5,5,wonderful,0.8348258137702942
1537,5,5,breeze,0.5857612490653992
1538,5,5,cleaning,-0.5058361291885376
1539,5,5,fav,0.7820866703987122
1540,5,5,warning,-0.5827224850654602
1541,5,5,construction,-0.5268422961235046
1542,5,5,loved,0.7271812558174133
1543,5,5,thank,0.5381272435188293
1544,5,5,andrew,0.6836862564086914
1545,5,5,christina,0.6450841426849365
1546,5,5,wow,0.9393874406814575
1547,5,5,wow,0.9393874406814575
1548,5,5,wow,0.9393874406814575
1549,5,5,wonderful,0.8348258137702942
1550,5,5,should,-0.5565550327301025
1551,5,5,calm,0.6041392087936401
1552,4,4,good,0.7459061145782471
1553,4,4,nice,0.6598808169364929
1554,4,4,decent,0.5323934555053711
1555,4,4,downside,1.0
1556,4,4,older,0.5159873962402344
1557,4,5,overheard,-0.7214605212211609
1558,4,5,good,0.7816025614738464
1559,4,5,good,0.7816025614738464
1560,4,5,overall,1.0
1561,4,5,good,0.7816025614738464
1562,3,3,excellent,-0.7804126143455505
1563,3,3,beautiful,-0.5079681277275085
1564,3,3,tiny,0.6030638813972473
1565,3,3,dated,1.0
1566,3,3,rude,0.8360612988471985
1567,3,3,disappointed,0.6214704513549805
1568,3,3,beautiful,-0.5079681277275085
1569,3,3,excellent,-0.7804126143455505
1570,3,3,affect,-0.6225428581237793
1571,3,3,positives,0.8220491409301758
1572,5,5,wow,0.539458155632019
1573,5,5,fabulous,0.8326284885406494
1574,5,5,pleasure,0.6107904314994812
1575,5,5,beautiful,0.6539472341537476
1576,5,5,stunning,0.899469792842865
1577,5,5,excellent,1.0
1578,5,5,best,0.7006556987762451
1579,5,5,highly,0.8980861902236938
1580,5,5,brilliant,0.7398693561553955
1581,4,3,good,1.0
1582,4,3,great,0.7435049414634705
1583,4,3,budget,-0.6012355089187622
1584,4,3,bit,0.7126887440681458
1585,4,3,barely,-0.9307126402854919
1586,4,3,good,1.0
1587,4,3,good,1.0
1588,5,5,best,0.6780107021331787
1589,5,5,pleasure,0.5470380187034607
1590,5,5,amazing,0.8398487567901611
1591,5,5,impresses,0.6871662139892578
1592,5,5,spotless,1.0
1593,5,5,wonderful,0.7262457013130188
1594,5,5,bert,0.7698621153831482
1595,5,5,bert,0.7698621153831482
1596,5,5,highly,0.8012492060661316
1597,5,5,everyone,0.6769434809684753
1598,5,3,beautiful,0.7320317029953003
1599,5,3,loud,-0.6606033444404602
1600,5,3,great,0.6629528403282166
1601,5,3,favorite,0.8262831568717957
1602,5,3,perfect,1.0
1603,5,5,best,0.6444687247276306
1604,5,5,excellent,1.0
1605,5,5,omni,0.5901271104812622
1606,5,5,excellent,1.0
1607,5,5,great,0.5390081405639648
1608,3,4,ok,1.0
1609,5,5,best,1.0
1610,5,5,everytime,0.7865234017372131
1611,5,5,sevice,0.8890768885612488
1612,5,5,great,0.725575864315033
1613,5,5,jose,0.594572126865387
1614,5,5,lauren,0.9605867862701416
1615,5,5,beat,0.5647745132446289
1616,4,5,anywhere,-0.7970365881919861
1617,4,5,amazing,-0.9244257211685181
1618,4,5,perfect,-0.8950828313827515
1619,4,5,location,0.6416013836860657
1620,4,5,but,0.503348708152771
1621,4,5,renovations,0.6294620037078857
1622,4,5,extremely,-0.5005212426185608
1623,4,5,perfect,-0.8950828313827515
1624,4,5,pretty,0.6351511478424072
1625,4,5,awesome,-1.0
1626,4,5,but,0.503348708152771
1627,4,5,location,0.6416013836860657
1628,4,5,but,0.503348708152771
1629,4,5,centre,0.5236199498176575
1630,4,4,location,0.6294359564781189
1631,4,4,location,0.6294359564781189
1632,4,4,however,0.9694827795028687
1633,4,4,small,0.7614390254020691
1634,4,4,apparently,0.562491774559021
1635,4,4,vallet,-0.9004645943641663
1636,4,4,overall,1.0
1637,4,4,good,0.7082401514053345
1638,4,5,location,0.523594319820404
1639,4,5,elegance,-0.6740803718566895
1640,4,5,unfortunately,0.8044634461402893
1641,4,5,proactively,-0.9496166706085205
1642,4,5,strange,0.6603750586509705
1643,4,5,proofing,0.5451367497444153
1644,4,5,terrible,1.0
1645,4,5,best,-0.6402358412742615
1646,5,5,great,0.528052031993866
1647,5,5,great,0.528052031993866
1648,5,5,excellent,1.0
1649,3,2,uncomfortable,1.0
1650,3,2,ridiculous,0.8199349641799927
1651,3,2,amazing,-0.526218056678772
1652,3,2,worn,0.898138165473938
1653,3,2,mood,-0.7668642997741699
1654,3,2,loved,-0.6082019209861755
1655,3,2,location,0.5428386926651001
1656,3,3,average,1.0
1657,3,3,mediocre,0.7956317663192749
1658,3,3,average,1.0
1659,5,5,location,-0.5555868148803711
1660,5,5,location,-0.5555868148803711
1661,5,5,nestled,0.509587287902832
1662,5,5,pretty,-0.6410105228424072
1663,5,5,best,1.0
1664,5,5,icing,0.6371332406997681
1665,5,5,outstanding,0.9715301394462585
1666,5,5,alright,-0.5977675318717957
1667,5,5,wonderful,0.8091631531715393
1668,5,5,gorgeous,0.7302289009094238
1669,5,5,requisite,0.5970962643623352
1670,5,5,otherwise,-1.0
1671,5,5,terrific,0.5916282534599304
1672,3,2,shabby,0.7335533499717712
1673,3,2,existent,1.0
1674,3,2,perks,0.5702292919158936
1675,3,2,reliable,-0.5456056594848633
1676,3,2,justify,0.7099538445472717
1677,3,2,decent,0.6429278254508972
1678,5,4,old,-0.5686241984367371
1679,5,4,great,0.6221209168434143
1680,5,4,excellent,1.0
1681,4,5,magnolia,0.7736749053001404
1682,4,5,great,-0.604367196559906
1683,4,5,wonderful,-1.0
1684,4,5,.ca,-0.665417492389679
1685,4,3,row,0.5528839826583862
1686,4,3,great,-0.7320979833602905
1687,4,3,location,0.7538852691650391
1688,4,3,row,0.5528839826583862
1689,4,3,8pm,-0.8360729217529297
1690,4,3,quiet,-0.520805299282074
1691,4,3,good,1.0
1692,4,3,but,0.5981084108352661
1693,4,3,good,1.0
1694,5,5,ideal,0.5003835558891296
1695,5,5,fantastic,1.0
1696,5,5,small,-0.8564636707305908
1697,5,5,great,0.7671577334403992
1698,5,5,ghiardelli,0.6974502205848694
1699,5,5,location,-0.5617696642875671
1700,5,5,great,0.8412205576896667
1701,5,5,belligo,1.0
1702,5,5,spacious,0.5077946782112122
1703,5,5,everyone,0.7329323291778564
1704,5,5,exceptional,1.0
1705,4,3,location,0.7287343740463257
1706,4,3,fantastic,-0.5599854588508606
1707,4,3,fact,0.5062363743782043
1708,4,3,weird,1.0
1709,4,3,wrote,-0.8809882998466492
1710,4,3,wold,0.5010609030723572
1711,5,5,great,1.0
1712,5,5,location,-0.6526163816452026
1713,5,5,great,1.0
1714,5,5,care,0.5148516893386841
1715,5,5,great,1.0
1716,5,5,everything,0.6214089393615723
1717,5,3,overall,-0.7036627531051636
1718,5,3,overall,-0.7036627531051636
1719,5,3,no,-1.0
1720,5,3,access,-0.6790076494216919
1721,5,3,any,0.6456452012062073
1722,5,3,patio,0.8484482169151306
1723,5,3,helpful,0.8348510265350342
1724,5,3,friendly,0.8110342621803284
1725,5,3,reasonable,0.553237795829773
1726,5,5,amazing,0.9122293591499329
1727,5,5,amazing,0.9122293591499329
1728,5,5,on-point,1.0
1729,5,5,perfect,0.9508243799209595
1730,5,5,connoisseur,0.5073980093002319
1731,5,5,love,0.5812254548072815
1732,5,5,amazingly,0.6984636783599854
1733,5,5,breathtaking,0.692181408405304
1734,5,5,likely,-0.5320490002632141
1735,5,5,anywhere,0.6938551664352417
1736,2,2,worst,1.0
1737,2,2,worse,0.5050238370895386
1738,2,2,filthy,0.93614262342453
1739,2,2,awful,0.7179667949676514
1740,2,2,disgusting,0.9347047805786133
1741,5,5,perfect,1.0
1742,5,5,beautiful,1.0
1743,5,5,not,-0.6442189812660217
1744,5,5,quiet,0.6704698801040649
1745,5,5,great,0.8804848790168762
1746,5,5,fabulous,1.0
1747,5,5,great,0.5100030303001404
1748,5,5,genuinely,0.8770888447761536
1749,5,5,everyone,0.9770401120185852
1750,5,5,small,-0.8178277611732483
1751,5,5,fantastic,0.8813512325286865
1752,5,5,favorite,0.9953354001045227
1753,5,5,great,0.5100030303001404
1754,5,5,great,0.6790807843208313
1755,5,5,amazing,0.9550454616546631
1756,5,5,awesome,1.0
1757,4,5,elegant,-0.6300724744796753
1758,4,5,nice,0.7684440612792969
1759,4,5,update,1.0
1760,3,2,smelled,0.6780112385749817
1761,3,2,terrible,1.0
1762,5,5,wonderful,0.7041310667991638
1763,5,5,happier,1.0
1764,5,5,breeze,0.5046931505203247
1765,5,5,love,0.572483479976654
1766,5,4,loved,0.6168379783630371
1767,5,4,wynns,0.9011973738670349
1768,5,4,amazing,0.5970050692558289
1769,5,4,fantastic,0.5631591081619263
1770,5,4,bikinis,-1.0
1771,5,5,wonderful,0.8364545106887817
1772,5,5,congress,-0.6302818059921265
1773,5,5,outstanding,1.0
1774,5,5,wonderful,1.0
1775,5,5,soon,0.5199049711227417
1776,5,5,amazing,0.9943234324455261
1777,5,5,langham,1.0
1778,5,5,beautiful,0.7271120548248291
1779,5,5,best,0.7539826035499573
1780,5,5,stunning,0.950178861618042
1781,5,5,best,0.7539826035499573
1782,5,5,great,0.5301923155784607
1783,5,5,great,0.5301923155784607
1784,5,5,brilliant,0.8279420137405396
1785,5,5,neighbour,-0.7620429992675781
1786,5,5,langham,1.0
1787,4,4,good,0.9067857265472412
1788,4,4,good,0.9067857265472412
1789,4,4,not,-0.5422106981277466
1790,4,4,frequents,-0.6611610651016235
1791,4,4,locals,-0.5025810599327087
1792,4,4,good,0.9067857265472412
1793,4,4,quiet,0.6128053665161133
1794,4,4,nice,1.0
1795,4,4,not,-0.5422106981277466
1796,4,4,easy,0.5051700472831726
1797,4,4,not,-0.5422106981277466
1798,4,4,plenty,0.5103182792663574
1799,5,5,staying,0.6032727360725403
1800,5,5,select,0.5762215256690979
1801,5,5,always,0.9415375590324402
1802,5,5,clean,0.5778161883354187
1803,5,5,comfortable,0.5834580063819885
1804,5,5,fairly,-0.6525983214378357
1805,5,5,quickly,0.7823107838630676
1806,5,5,always,0.9415375590324402
1807,5,5,good,-0.8478714823722839
1808,5,5,good,-0.8478714823722839
1809,5,5,location,-1.0
1810,5,5,busy,-0.7219959497451782
1811,5,5,n't,-0.6561657786369324
1812,5,5,but,-0.7830989956855774
1813,5,5,expect,-0.8508131504058838
1814,5,5,always,0.9415375590324402
1815,5,5,good,-0.8478714823722839
1816,5,5,recommend,0.643332302570343
1817,5,5,staying,0.6032727360725403
1818,4,4,efficient,0.559453547000885
1819,4,4,DGDG/DG,-0.7741578817367554
1820,4,4,nice,1.0
1821,4,4,ok,-0.6975210905075073
1822,4,4,bagels,-0.5749651193618774
1823,4,4,toast,-0.5432084798812866
1824,4,2,class,-1.0
1825,4,2,luckily,0.6605927348136902
1826,4,2,escorted,-0.5753869414329529
1827,5,4,perfect,1.0
1828,5,5,great,0.7395249605178833
1829,5,5,great,0.7395249605178833
1830,5,5,great,0.7395249605178833
1831,5,5,great,0.7395249605178833
1832,5,5,loved,1.0
1833,5,5,flair,0.5598534941673279
1834,5,5,beautifully,0.9721837043762207
1835,5,5,well-appointed,1.0
1836,5,5,workout,0.6470980644226074
1837,5,5,great,0.7844229936599731
1838,5,5,great,0.5234378576278687
1839,5,5,great,0.5234378576278687
1840,5,5,spotless,1.0
1841,5,4,marquis,0.674048662185669
1842,5,4,quiet,0.5633205771446228
1843,5,4,great,0.8018590211868286
1844,5,4,overpriced,-1.0
1845,3,3,holes,0.5215742588043213
1846,3,3,okay,1.0
1847,4,4,great,-0.5799234509468079
1848,4,4,small,0.664913535118103
1849,4,4,freemont,0.6398478746414185
1850,4,4,loud,0.8413748741149902
1851,4,4,however,0.9047322273254395
1852,4,4,truck,0.6615005135536194
1853,4,4,woke,0.7641535401344299
1854,4,4,loudest,0.8346455097198486
1855,4,4,great,-0.5799234509468079
1856,4,4,perfect,-1.0
1857,4,4,location,0.6215370297431946
1858,4,4,freemont,0.6398478746414185
1859,4,4,love,-0.9207112193107605
1860,5,4,upgrading,-0.7848365306854248
1861,5,4,wonderful,1.0
1862,5,4,.they,0.5735554695129395
1863,4,3,rude,0.7839874625205994
1864,4,3,unfortunate,0.6495933532714844
1865,4,3,disappointing,1.0
1866,4,3,rating,0.7010038495063782
1867,4,3,ruined,0.7061726450920105
1868,5,3,beautiful,1.0
1869,5,3,major,-0.5179194808006287
1870,5,3,beautiful,1.0
1871,5,3,comfortable,0.6678131222724915
1872,5,3,clean,0.6049098968505859
1873,5,3,hampered,-0.953587532043457
1874,5,3,absolutely,0.5680665969848633
1875,5,3,no,-0.5735785365104675
1876,5,3,modern,0.6540802121162415
1877,5,3,absolutely,0.5680665969848633
1878,5,3,not,-0.8684548735618591
1879,4,4,great,-0.9155921339988708
1880,4,4,fine,0.5856091976165771
1881,4,4,hear,0.5243679285049438
1882,4,4,rather,0.5275598764419556
1883,4,4,small,1.0
1884,4,4,drawback,0.7366688251495361
1885,4,4,location,0.7984377145767212
1886,4,4,positives,-0.6679024696350098
1887,4,4,spacious,0.5996576547622681
1888,4,4,criticism,1.0
1889,5,5,kimberly,0.7568479776382446
1890,5,5,loved,0.7313761711120605
1891,5,5,perfect,0.9746974110603333
1892,5,5,highly,1.0
1893,5,5,kimberly,0.7568479776382446
1894,4,3,navigate,0.5713266134262085
1895,4,3,good,0.9038229584693909
1896,4,3,however,1.0
1897,4,3,great,-0.5031206011772156
1898,4,3,super,-0.5364131331443787
1899,4,3,location,0.6642407774925232
1900,4,3,should,0.5566520094871521
1901,5,5,wonderful,1.0
1902,4,4,dated,1.0
1903,3,3,ok.,0.7643578052520752
1904,3,3,ridiculous,0.6324893236160278
1905,3,3,terrible,1.0
1906,4,3,nice,0.9739546179771423
1907,4,3,location,1.0
1908,4,3,convenient,0.5055797100067139
1909,4,3,great,-0.5477229356765747
1910,4,3,would,0.5930037498474121
1911,4,3,probably,0.7422817349433899
1912,4,3,but,0.7920636534690857
1913,4,3,would,0.5930037498474121
1914,5,5,amazing,0.7769462466239929
1915,5,5,admit,-0.5705901980400085
1916,5,5,anywhere,0.6348080039024353
1917,5,5,rave,0.6305914521217346
1918,5,5,amazing,0.7769462466239929
1919,5,5,lengths,0.8595368266105652
1920,5,5,pleasure,0.5422764420509338
1921,5,5,favorite,0.7376209497451782
1922,5,5,amazing,0.7769462466239929
1923,5,5,outstanding,1.0
1924,5,5,beyond,0.5687496662139893
1925,5,5,grateful,0.563209056854248
1926,5,5,amazingly,0.582759439945221
1927,5,5,great,0.5954039096832275
1928,5,5,great,0.5954039096832275
1929,5,5,great,0.5954039096832275
1930,5,5,excellent,1.0
1931,5,4,great,1.0
1932,5,4,location,-0.6401033997535706
1933,5,4,wynn,0.6440833210945129
1934,5,4,encore,0.8733165860176086
1935,5,4,responsive,0.5481669306755066
1936,5,4,pretty,-0.5565003156661987
1937,5,4,great,1.0
1938,5,4,overall,-0.6079933643341064
1939,5,4,great,1.0
1940,5,4,minor,0.8864908814430237
1941,5,4,otherwise,-0.988483190536499
1942,5,4,quiet,0.7593231797218323
1943,5,4,old,-0.913874089717865
1944,4,4,great,0.5486647486686707
1945,4,4,n't,-0.5101710557937622
1946,4,4,conditions,-1.0
1947,4,4,n't,-0.5101710557937622
1948,4,4,problem,0.5230811238288879
1949,4,4,downtown,0.6099977493286133
1950,5,5,blown,0.5696680545806885
1951,5,5,londonhouse,0.6269479393959045
1952,5,5,happier,1.0
1953,5,5,awesome,0.7670825123786926
1954,5,5,londonhouse,0.6269479393959045
1955,2,2,not,0.8846043348312378
1956,2,2,not,0.8846043348312378
1957,2,2,not,0.8846043348312378
1958,2,2,39th,-1.0
1959,5,5,excellent,1.0
1960,4,3,nice,1.0
1961,4,3,little,0.5424728989601135
1962,4,3,bit,0.7576300501823425
1963,2,2,overbooked,0.6278745532035828
1964,2,2,unresponsive,1.0
1965,4,4,bit,0.7527909278869629
1966,4,4,good,0.9874656200408936
1967,4,4,ok,-0.7636449337005615
1968,4,4,not,-0.6020243763923645
1969,4,4,ok,-0.7636449337005615
1970,4,4,good,0.9874656200408936
1971,4,4,heaps,0.5281140804290771
1972,4,4,cheap,-0.6744257211685181
1973,4,4,overall,1.0
1974,4,4,pleasurable,0.5067781805992126
1975,3,3,stay,-0.5389347672462463
1976,3,3,beds,0.6226603984832764
1977,3,3,no,0.8684989213943481
1978,3,3,free,-0.5858684182167053
1979,3,3,waitress,0.8247331976890564
1980,3,3,n't,0.8705781102180481
1981,3,3,back,-0.5154612064361572
1982,3,3,need,0.5044452548027039
1983,3,3,n't,0.8705781102180481
1984,3,3,tipping,-1.0
1985,5,5,great,1.0
1986,5,5,definitely,0.6873566508293152
1987,5,5,pretty,-0.527613639831543
1988,3,3,tired,0.9503248333930969
1989,3,3,rather,0.5557981729507446
1990,3,3,tired,0.9503248333930969
1991,3,3,reasonable,0.5886025428771973
1992,3,3,starting,0.7551844120025635
1993,3,3,tired,0.9503248333930969
1994,3,3,proved,-0.6491209864616394
1995,3,3,acceptable,0.9113361835479736
1996,3,3,however,1.0
1997,5,5,archer,0.6224905252456665
1998,5,5,spotless,1.0
1999,5,5,however,-0.5908910036087036
2000,5,5,archer,0.6224905252456665
2001,5,5,anywhere,0.6718210577964783
2002,5,5,archer,0.6224905252456665
2003,4,3,stay-cation,0.6741553544998169
2004,4,3,wo,-0.7392647862434387
2005,4,3,stay-cation,0.6741553544998169
2006,4,3,floorplan,1.0
2007,4,3,correct,0.5393145084381104
2008,4,3,gotten,0.8496263027191162
2009,4,3,necessarily,0.8111844658851624
2010,2,2,ruined,1.0
2011,4,4,perfect,-0.6156420707702637
2012,4,4,awesome,-0.7466898560523987
2013,4,4,perfect,-0.6156420707702637
2014,4,4,fuzzy,1.0
2015,4,4,nowadays,0.5503256916999817
2016,4,4,equally,-0.5449138283729553
2017,4,4,good,0.6361645460128784
2018,4,4,combination,-0.6168325543403625
2019,4,4,perfect,-0.6156420707702637
2020,4,5,gorgeous,-0.5588214993476868
2021,4,5,however,0.7259145975112915
2022,4,5,unmatched,-1.0
2023,4,5,soothing,-0.6099880337715149
2024,4,5,elegant,-0.6717827916145325
2025,4,5,however,0.7259145975112915
2026,4,5,best,-0.6335423588752747
2027,2,3,rubbish,0.7394362688064575
2028,2,3,comfortable,-0.8313072323799133
2029,2,3,rubbish,0.7394362688064575
2030,2,3,not,0.5245412588119507
2031,2,3,somewhere,0.7946171760559082
2032,2,3,excellent,-1.0
2033,2,3,tere,-0.5972287058830261
2034,2,3,easy,-0.6313080787658691
2035,2,3,not,0.5245412588119507
2036,2,3,great,-0.7993261814117432
2037,2,3,noisy,0.6427593231201172
2038,2,3,good,-0.5622314810752869
2039,5,3,gorgeous,0.9005360007286072
2040,5,3,loved,1.0
2041,5,3,beautiful,0.7090417146682739
2042,5,5,great,0.5356569886207581
2043,5,5,oasis,0.7041117548942566
2044,5,5,excellent,1.0
2045,5,4,great,0.8238866329193115
2046,5,4,location,-0.5446128845214844
2047,5,4,except,-0.6346186995506287
2048,5,4,spotlessly,1.0
2049,5,4,location,-0.5446128845214844
2050,5,4,great,0.8238866329193115
2051,5,4,loads,0.5374684929847717
2052,5,4,tranquility,0.5348926186561584
2053,5,4,best,1.0
2054,5,4,loved,0.730216920375824
2055,5,4,genuine,0.5724530816078186
2056,5,5,favorite,1.0
2057,5,5,reason,-0.625237762928009
2058,5,5,beautiful,0.8131005167961121
2059,5,5,amazing,1.0
2060,5,5,thanks,0.5243969559669495
2061,5,5,disappointing,-1.0
2062,5,5,superb,0.7464525699615479
2063,5,5,elysee,0.5997880697250366
2064,5,5,excellence,1.0
2065,5,5,delightful,0.5021169781684875
2066,5,5,excellent,0.6551962494850159
2067,5,5,excellent,0.6551962494850159
2068,5,5,fantastic,0.512645959854126
2069,5,5,wynn,0.633117139339447
2070,5,5,fantastic,1.0
2071,5,5,..all,0.8412718176841736
2072,5,5,best,0.9331439137458801
2073,5,5,robert,0.6827002167701721
2074,5,5,best,0.9331439137458801
2075,4,5,good,1.0
2076,4,5,good,1.0
2077,4,5,conditioning,0.5205168128013611
2078,4,5,fan,0.7591798901557922
2079,4,5,cuisine,0.6032285094261169
2080,4,5,good,1.0
2081,5,5,small,-0.5525570511817932
2082,5,5,highly,1.0
2083,3,3,great,-0.5534259676933289
2084,3,3,probably,0.5701839327812195
2085,3,3,bland,0.5948614478111267
2086,3,3,painted,0.5739007592201233
2087,3,3,tiny,0.6351521611213684
2088,3,3,probably,0.5701839327812195
2089,3,3,great,-0.5534259676933289
2090,3,3,disappointed,0.5384377241134644
2091,3,3,updating,1.0
2092,2,2,worst,1.0
2093,2,2,excellent,-0.5937666893005371
2094,2,2,sucks,0.526181161403656
2095,5,4,everything,0.5606069564819336
2096,5,4,everything,0.5606069564819336
2097,5,4,not,-0.6298032999038696
2098,5,4,professional,0.5403756499290466
2099,5,4,great,1.0
2100,5,4,living,0.5341213345527649
2101,2,2,terrible,0.8475337028503418
2102,2,2,redeeming,0.9340062737464905
2103,2,2,worst,1.0
2104,2,2,purpose,-0.5099748969078064
2105,5,4,glad,0.6084546446800232
2106,5,4,renovations,-0.5341851711273193
2107,5,4,worried,0.8709700703620911
2108,5,4,however,-0.5794989466667175
2109,5,4,glad,0.6084546446800232
2110,5,4,remained,-0.5929014682769775
2111,5,4,great,0.930783748626709
2112,5,4,quiet,0.6828441619873047
2113,5,4,frills,-0.8978091478347778
2114,5,4,great,0.930783748626709
2115,5,4,bottles,0.5828285813331604
2116,5,4,fab,1.0
2117,5,4,great,0.930783748626709
2118,5,4,location,-0.5033022165298462
2119,5,4,definitely,0.767410397529602
2120,5,4,however,-0.6146531105041504
2121,5,4,great,0.5366805195808411
2122,5,4,mediterranean,-0.7144202589988708
2123,5,4,highly,1.0
2124,5,5,favorites,0.580845296382904
2125,5,5,excellent,1.0
2126,5,5,earplugs,-0.598804771900177
2127,5,5,favorite,0.8204561471939087
2128,5,5,everyone,0.7838261127471924
2129,5,5,everyone,0.7838261127471924
2130,5,5,notch,1.0
2131,5,5,fantastic,0.8451187014579773
2132,5,5,lack,-0.9138326048851013
2133,5,5,however,-0.7546254396438599
2134,5,5,fantastic,0.8451187014579773
2135,5,5,great,0.5572788119316101
2136,5,5,puts,0.5024118423461914
2137,5,5,best,0.7953747510910034
2138,5,5,amazing,1.0
2139,5,5,amazing,1.0
2140,5,5,favorite,0.9065877795219421
2141,5,4,beautiful,0.6507580876350403
2142,5,4,excellent,1.0
2143,5,4,great,0.6581544280052185
2144,5,4,great,0.6581544280052185
2145,5,4,amazing,1.0
2146,5,5,but,-0.8166647553443909
2147,5,5,sweet,0.5713335275650024
2148,5,5,anniversary,0.6607515811920166
2149,5,5,home,1.0
2150,5,5,nyc,0.5905492305755615
2151,5,5,not,-0.6940942406654358
2152,5,5,hip,0.6136617064476013
2153,5,5,super,0.9309719800949097
2154,5,5,prosecco,0.9309155344963074
2155,5,5,will,0.5507221221923828
2156,5,5,definitely,0.8474587202072144
2157,4,4,location,0.5896225571632385
2158,4,4,superb,-1.0
2159,4,4,location,0.5896225571632385
2160,4,4,lack,0.9979466795921326
2161,4,4,however,0.7296756505966187
2162,4,4,however,0.7296756505966187
2163,4,4,friendly.i,0.6742449998855591
2164,4,4,hesitation,-0.5031507015228271
2165,5,5,blast,0.5378113985061646
2166,5,5,great,1.0
2167,5,5,location,-0.7417709827423096
2168,5,5,easy,0.5833955407142639
2169,5,5,homie,0.6240411996841431
2170,5,5,top,0.6416804790496826
2171,5,5,location,-0.7417709827423096
2172,5,5,great,1.0
2173,5,5,smell,-0.5254146456718445
2174,5,5,great,1.0
2175,5,5,fast,0.5558109283447266
2176,5,5,hassel,-0.9270225763320923
2177,5,5,defently,0.733576774597168
2178,5,5,great,1.0
2179,5,5,defently,0.733576774597168
2180,5,5,should,-0.5110743641853333
2181,2,2,pleasantly,-0.8070281147956848
2182,2,2,downhill,1.0
2183,2,2,never,0.5178970098495483
2184,2,2,never,0.5178970098495483
2185,2,2,never,0.5178970098495483
2186,2,2,never,0.5178970098495483
2187,2,2,atall,0.8068712949752808
2188,2,2,rude,0.6956904530525208
2189,4,5,acess,1.0
2190,4,4,navigate,0.6202454566955566
2191,4,4,cosmetic,0.6742770075798035
2192,4,4,good,0.8178458213806152
2193,4,4,good,0.8178458213806152
2194,4,4,course,0.5670801997184753
2195,4,4,overall,1.0
2196,4,4,pleasant,0.5377918481826782
2197,5,4,great,0.536038339138031
2198,5,4,perfect,1.0
2199,5,4,best,0.7282695174217224
2200,5,4,likely,-0.5358310341835022
2201,5,4,great,0.536038339138031
2202,2,2,african,0.6899338364601135
2203,2,2,rude,0.7078437805175781
2204,2,2,avoid,0.5995341539382935
2205,2,2,dump,1.0
2206,5,5,comfortable,0.550392210483551
2207,5,5,great,0.957493782043457
2208,5,5,bugs,-1.0
2209,2,3,nice,-0.6353506445884705
2210,2,3,favor,0.5633425712585449
2211,2,3,not,0.565998375415802
2212,2,3,appreciated,-0.6329017877578735
2213,2,3,sorry,0.517714262008667
2214,2,3,favor,0.5633425712585449
2215,2,3,prison,1.0
2216,5,5,great,0.5016227960586548
2217,5,5,trump,0.583923876285553
2218,5,5,great,0.5016227960586548
2219,5,5,perfect,0.9645021557807922
2220,5,5,excellent,1.0
2221,5,5,great,0.5016227960586548
2222,5,4,excellent,0.7778956294059753
2223,5,4,beautiful,0.5010217428207397
2224,5,4,rude,-1.0
2225,5,5,excellent,1.0
2226,5,5,seasons,0.600938618183136
2227,5,5,veranda,0.6303364038467407
2228,5,5,outstandingly,0.7968218326568604
2229,5,5,superior,0.5059916973114014
2230,5,5,super,0.6348861455917358
2231,5,5,bowl,-1.0
2232,5,5,a*****,0.5377128720283508
2233,5,5,accommodating,0.5271288156509399
2234,5,5,always,0.6286576986312866
2235,5,5,attentive,0.706803023815155
2236,5,5,detail,0.9002257585525513
2237,5,5,visits,0.6272054314613342
2238,5,5,thank,0.6641530394554138
2239,4,4,location,0.6112915277481079
2240,4,4,perfect,-0.8053328990936279
2241,4,4,location,0.6112915277481079
2242,4,4,tourist,0.5220059156417847
2243,4,4,bit,0.6477536559104919
2244,4,4,small,0.5772762298583984
2245,4,4,best,-1.0
2246,5,5,excellent,1.0
2247,5,5,excellent,1.0
2248,5,5,great,0.5469904541969299
